host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,room_type,bathrooms,accommodates,bedrooms,square_feet,price,number_of_reviews,has_availability,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
3057451,2012-07-25,N/A,FALSE,1,1,Weston-Pellam Park,Shared room,NA,1,1,NA,$99.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1698603,2012-02-04,within an hour,TRUE,2,2,Roncesvalles,Shared room,1,1,1,0,$70.00,3,TRUE,100,10,10,10,10,10,10
3178928,2012-08-06,N/A,FALSE,1,1,South Parkdale,Entire home/apt,3,5,3,NA,$95.00,10,TRUE,84,9,9,10,10,8,9
3186285,2012-08-07,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,0,$200.00,61,TRUE,94,10,9,9,10,10,9
3217095,2012-08-10,N/A,FALSE,1,1,South Parkdale,Entire home/apt,1,2,0,200,$65.00,3,TRUE,80,9,8,10,9,9,7
574360,2011-05-10,within a day,FALSE,1,1,Junction Area,Entire home/apt,1,2,1,1100,$121.00,5,TRUE,95,10,10,10,10,10,10
3289972,2012-08-17,within a day,FALSE,1,1,Morningside,Entire home/apt,1.5,8,4,0,$251.00,12,TRUE,98,10,10,10,10,9,10
3299954,2012-08-18,N/A,FALSE,1,1,Kensington-Chinatown,Entire home/apt,1,2,1,NA,$85.00,29,TRUE,96,10,10,10,10,10,9
3346401,2012-08-23,N/A,FALSE,1,1,Regent Park,Entire home/apt,1,2,1,0,$50.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
3367744,2012-08-25,within a day,FALSE,0,0,Bay Street Corridor,Entire home/apt,2,4,2,NA,$140.00,41,TRUE,96,10,9,10,10,10,9
377846,2011-02-05,within an hour,FALSE,11,11,East End-Danforth,Entire home/apt,1,3,1,NA,$57.00,44,TRUE,91,9,9,10,10,9,9
2942180,2012-07-15,N/A,FALSE,1,1,North St.James Town,Entire home/apt,1,2,1,655,$225.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
3422913,2012-08-30,within a few hours,TRUE,1,1,Mount Pleasant West,Private room,1,1,1,NA,$65.00,92,TRUE,96,10,10,10,10,10,10
2034186,2012-03-29,within a few hours,TRUE,1,1,Kensington-Chinatown,Private room,1,2,1,0,$93.00,240,TRUE,97,10,10,10,10,10,10
3482429,2012-09-05,within a few hours,FALSE,3,3,Humbermede,Private room,3,1,1,0,$38.00,135,TRUE,97,10,10,10,10,9,9
3482429,2012-09-05,within a few hours,FALSE,3,3,Humbermede,Private room,1,2,1,0,$45.00,57,TRUE,95,9,9,10,10,9,10
3587917,2012-09-16,N/A,FALSE,1,1,High Park North,Entire home/apt,1,2,1,700,$99.00,15,TRUE,100,10,10,10,10,10,10
3604846,2012-09-18,within a few hours,FALSE,5,5,Roncesvalles,Entire home/apt,1,4,1,NA,$209.00,17,TRUE,91,9,9,10,10,10,9
3604846,2012-09-18,within a few hours,FALSE,5,5,High Park-Swansea,Entire home/apt,1,7,3,2000,$345.00,19,TRUE,96,10,9,10,10,10,9
3604846,2012-09-18,within a few hours,FALSE,5,5,High Park-Swansea,Entire home/apt,1,5,2,NA,$285.00,6,TRUE,85,10,10,10,10,10,9
1289097,2011-10-14,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,800,$144.00,3,TRUE,100,10,10,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Bayview Village,Entire home/apt,2,3,1,NA,$170.00,6,TRUE,80,9,9,9,10,10,9
3238718,2012-08-12,within an hour,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,1,3,2,NA,$170.00,41,TRUE,99,10,10,10,10,10,10
2597290,2012-06-10,within a few hours,TRUE,5,5,Trinity-Bellwoods,Private room,1,5,1,0,$54.00,112,TRUE,94,9,10,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Niagara,Entire home/apt,1,3,1,NA,$170.00,13,TRUE,89,9,9,10,9,10,8
3783106,2012-10-06,within an hour,FALSE,1,1,Roncesvalles,Entire home/apt,2,6,4,NA,$270.00,9,TRUE,100,10,10,10,10,10,9
3814089,2012-10-09,within an hour,TRUE,3,3,Leaside-Bennington,Entire home/apt,1,2,1,1400,$98.00,155,TRUE,98,10,10,10,10,10,10
2441761,2012-05-22,within an hour,TRUE,2,2,High Park-Swansea,Entire home/apt,1.5,6,3,NA,$300.00,14,TRUE,98,10,10,10,10,10,10
3604846,2012-09-18,within a few hours,FALSE,5,5,High Park-Swansea,Entire home/apt,1,4,2,NA,$205.00,9,TRUE,85,8,8,9,10,10,8
3709828,2012-09-29,within an hour,TRUE,5,5,Bay Street Corridor,Entire home/apt,1,2,1,0,$170.00,9,TRUE,100,10,10,10,10,10,9
3377580,2012-08-26,within an hour,TRUE,4,4,Ionview,Entire home/apt,1,4,2,NA,$133.00,21,TRUE,91,9,10,10,10,9,9
3982898,2012-10-26,within an hour,TRUE,3,3,Cabbagetown-South St.James Town,Private room,1,1,1,NA,$76.00,48,TRUE,98,10,10,10,10,10,10
4017316,2012-10-30,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,595,$93.00,6,TRUE,80,9,8,9,9,8,8
1591140,2012-01-10,within a day,FALSE,2,2,Mount Pleasant West,Entire home/apt,1,3,0,NA,$76.00,43,TRUE,96,9,9,10,10,10,10
4019741,2012-10-31,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2,1,2,NA,$139.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
4068231,2012-11-05,within a few hours,TRUE,3,3,Moss Park,Entire home/apt,1,2,0,NA,$76.00,24,TRUE,89,10,10,10,10,8,9
1581404,2012-01-08,within a few hours,FALSE,1,1,Roncesvalles,Entire home/apt,NA,1,1,NA,$95.00,3,TRUE,100,10,10,10,10,10,10
4094364,2012-11-08,within an hour,TRUE,2,2,Palmerston-Little Italy,Entire home/apt,1,2,1,1000,$150.00,57,TRUE,99,10,10,10,10,10,10
1664833,2012-01-28,within an hour,FALSE,1,1,Don Valley Village,Private room,1,2,1,NA,$68.00,70,TRUE,97,10,10,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$148.00,9,TRUE,87,9,8,9,8,9,8
4111007,2012-11-10,within a few hours,FALSE,2,2,Rosedale-Moore Park,Entire home/apt,3,6,4,NA,$400.00,1,TRUE,100,10,10,10,10,10,10
2139510,2012-04-14,N/A,FALSE,0,0,Junction Area,Private room,2.5,1,1,NA,$49.00,13,TRUE,98,10,10,10,10,10,10
588352,2011-05-14,within a few hours,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,600,$150.00,13,TRUE,97,10,9,10,10,10,10
946529,2011-08-09,within a day,TRUE,2,2,Waterfront Communities-The Island,Entire home/apt,1,4,1,0,$154.00,56,TRUE,98,10,10,10,10,10,9
258360,2010-10-10,within an hour,TRUE,2,2,Junction Area,Entire home/apt,1,2,1,650,$114.00,61,TRUE,95,10,10,9,10,9,9
844281,2011-07-20,N/A,FALSE,1,1,High Park-Swansea,Entire home/apt,NA,2,1,NA,$80.00,1,TRUE,100,10,10,10,10,10,10
3921786,2012-10-19,within an hour,TRUE,1,1,Junction Area,Entire home/apt,1,4,1,NA,$125.00,67,TRUE,97,10,9,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$148.00,13,TRUE,78,9,9,8,9,10,9
2056128,2012-04-02,within an hour,TRUE,2,2,Bay Street Corridor,Private room,1,2,1,NA,$115.00,186,TRUE,100,10,10,10,10,10,10
4167411,2012-11-16,N/A,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$130.00,4,TRUE,85,10,7,10,10,10,10
4169949,2012-11-16,within a few hours,TRUE,1,1,Blake-Jones,Private room,1,2,1,NA,$64.00,75,TRUE,94,9,10,10,10,10,9
4186011,2012-11-18,N/A,TRUE,1,1,Waterfront Communities-The Island,Entire home/apt,1,2,1,0,$150.00,36,TRUE,96,10,10,10,10,10,10
4195876,2012-11-19,within an hour,TRUE,2,2,Casa Loma,Private room,1,2,1,NA,$159.00,88,TRUE,98,10,10,10,10,10,10
1786233,2012-02-21,within a few hours,FALSE,0,0,Thistletown-Beaumond Heights,Private room,1,2,1,NA,$30.00,23,TRUE,94,10,9,10,10,9,10
3431521,2012-08-31,within a few hours,TRUE,2,2,Roncesvalles,Private room,1,2,1,NA,$45.00,52,TRUE,97,10,10,10,10,9,10
1301725,2011-10-17,within an hour,TRUE,3,3,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$140.00,36,TRUE,95,10,10,10,10,10,10
4297691,2012-12-01,within an hour,TRUE,3,3,Dovercourt-Wallace Emerson-Junction,Private room,1.5,1,1,0,$45.00,305,TRUE,96,10,10,10,10,10,10
4306694,2012-12-02,within a day,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Private room,2.5,2,1,NA,$70.00,6,TRUE,100,10,10,10,10,10,10
4306837,2012-12-02,N/A,FALSE,1,1,Dufferin Grove,Entire home/apt,1,2,1,NA,$45.00,25,TRUE,98,10,10,10,10,9,9
149566,2010-06-22,within a day,FALSE,3,3,Palmerston-Little Italy,Entire home/apt,1,3,1,NA,$87.00,34,TRUE,94,9,9,10,10,10,9
4316883,2012-12-03,within a day,FALSE,1,1,Rosedale-Moore Park,Entire home/apt,5,9,5,NA,$981.00,7,TRUE,97,10,9,10,10,10,10
4340437,2012-12-06,N/A,FALSE,1,1,Danforth,Private room,1.5,2,1,2002,$85.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
349619,2011-01-16,within a day,FALSE,3,3,Regent Park,Entire home/apt,1,4,2,1000,$85.00,5,TRUE,92,10,8,10,10,10,10
4357559,2012-12-08,within a few hours,FALSE,1,1,Palmerston-Little Italy,Entire home/apt,1,2,0,0,$85.00,162,TRUE,92,10,9,10,9,10,9
4361863,2012-12-09,within a few hours,FALSE,2,2,Annex,Entire home/apt,1,2,1,NA,$98.00,6,TRUE,88,9,9,9,10,10,9
3491443,2012-09-06,within an hour,FALSE,2,2,Little Portugal,Private room,1,2,1,NA,$45.00,34,TRUE,96,10,10,10,10,10,10
2019357,2012-03-27,N/A,FALSE,1,1,South Riverdale,Entire home/apt,1,2,1,549,$109.00,22,TRUE,89,9,8,9,9,10,9
4073298,2012-11-06,within an hour,TRUE,1,1,High Park-Swansea,Entire home/apt,1,2,1,NA,$87.00,154,TRUE,96,10,10,10,10,10,10
2575031,2012-06-07,N/A,FALSE,2,2,Palmerston-Little Italy,Entire home/apt,2,2,1,NA,$186.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1930866,2012-03-15,N/A,FALSE,1,1,Casa Loma,Shared room,1,1,1,0,$68.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
4403844,2012-12-14,N/A,FALSE,2,2,Forest Hill South,Entire home/apt,1,3,2,678,$135.00,108,TRUE,95,9,9,10,10,10,9
4435131,2012-12-18,within an hour,TRUE,1,1,Moss Park,Private room,1,2,1,NA,$80.00,134,TRUE,98,10,10,10,10,10,10
65479,2009-12-24,within a day,TRUE,14,14,Pleasant View,Private room,1,2,1,NA,$33.00,11,TRUE,98,10,10,10,10,10,9
65479,2009-12-24,within a day,TRUE,14,14,Pleasant View,Private room,1,1,1,NA,$24.00,5,TRUE,96,10,9,10,10,10,9
1919294,2012-03-13,within a few hours,FALSE,73,73,Waterfront Communities-The Island,Entire home/apt,1,4,2,NA,$190.00,3,TRUE,80,8,5,6,8,9,7
4477219,2012-12-23,N/A,FALSE,4,4,Church-Yonge Corridor,Entire home/apt,1,2,1,398,$160.00,8,TRUE,98,10,10,10,10,10,10
4526170,2012-12-29,N/A,FALSE,1,1,Mimico (includes Humber Bay Shores),Entire home/apt,1,2,1,NA,$89.00,6,TRUE,95,10,10,10,10,10,9
3491443,2012-09-06,within an hour,FALSE,2,2,Little Portugal,Entire home/apt,1,4,2,NA,$99.00,121,TRUE,90,10,10,10,10,10,10
4451791,2012-12-20,within an hour,TRUE,3,3,Palmerston-Little Italy,Private room,1,2,1,NA,$102.00,13,TRUE,96,10,9,10,10,10,9
4534248,2012-12-30,N/A,FALSE,1,1,Newtonbrook West,Private room,1,2,1,NA,$117.00,17,TRUE,100,NA,NA,NA,NA,NA,NA
4536555,2012-12-31,N/A,FALSE,1,1,Broadview North,Entire home/apt,1,1,1,0,$129.00,4,TRUE,93,10,7,10,10,9,9
4599751,2013-01-05,within an hour,FALSE,2,2,Niagara,Entire home/apt,2,5,2,NA,$148.00,180,TRUE,93,10,10,10,10,9,9
4575743,2013-01-03,N/A,FALSE,1,1,Woodbine Corridor,Entire home/apt,1,5,3,NA,$160.00,1,TRUE,100,10,8,10,10,10,10
992557,2011-08-19,a few days or more,FALSE,0,0,Wychwood,Entire home/apt,1,2,0,NA,$65.00,50,TRUE,90,9,9,10,9,9,9
4517569,2012-12-28,N/A,FALSE,1,1,Playter Estates-Danforth,Entire home/apt,2,7,4,0,$300.00,6,TRUE,90,10,9,10,10,10,10
312769,2010-12-08,within an hour,FALSE,1,1,Waterfront Communities-The Island,Entire home/apt,2,7,3,NA,$150.00,9,TRUE,98,9,10,9,10,9,10
2377994,2012-05-15,N/A,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,2,8,4,NA,$200.00,10,TRUE,98,10,10,10,10,10,10
4448135,2012-12-19,within an hour,TRUE,1,1,Kensington-Chinatown,Entire home/apt,1,4,2,1399,$231.00,226,TRUE,98,10,9,10,10,10,10
4871479,2013-01-27,within a day,TRUE,1,1,Playter Estates-Danforth,Entire home/apt,1,3,1,0,$164.00,68,TRUE,96,9,10,10,10,10,9
4933919,2013-02-01,within an hour,TRUE,2,2,Blake-Jones,Private room,1,1,1,NA,$41.00,72,TRUE,96,10,10,10,10,10,10
2518768,2012-06-01,N/A,FALSE,2,2,South Parkdale,Private room,2,2,1,0,$50.00,20,TRUE,84,9,8,10,9,9,9
4966594,2013-02-04,within a day,TRUE,2,2,Palmerston-Little Italy,Private room,1,2,1,NA,$65.00,23,TRUE,93,9,8,9,9,10,9
4232814,2012-11-24,within an hour,TRUE,3,3,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$99.00,649,TRUE,96,10,10,10,10,10,10
4988876,2013-02-06,within a day,TRUE,0,0,Blake-Jones,Entire home/apt,1,2,1,NA,$90.00,49,TRUE,98,10,10,10,10,10,10
2073941,2012-04-04,N/A,TRUE,1,1,Blake-Jones,Entire home/apt,1,2,1,0,$89.00,42,TRUE,94,10,9,10,10,10,10
187320,2010-08-01,within a few hours,TRUE,17,17,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$130.00,13,TRUE,97,10,10,10,10,10,9
1631066,2012-01-20,N/A,FALSE,2,2,Casa Loma,Entire home/apt,1,4,2,NA,$183.00,29,TRUE,97,10,10,10,10,9,10
5086802,2013-02-14,within a day,FALSE,1,1,Greenwood-Coxwell,Entire home/apt,2,8,4,0,$269.00,7,TRUE,94,10,7,10,10,10,9
5153529,2013-02-19,within an hour,FALSE,2,2,Regent Park,Entire home/apt,1,2,1,NA,$160.00,10,TRUE,100,10,10,10,10,10,10
1854872,2012-03-04,within an hour,FALSE,15,15,Flemingdon Park,Private room,1.5,1,1,NA,$40.00,28,TRUE,94,10,9,10,10,10,10
5186386,2013-02-22,within a day,FALSE,1,1,South Riverdale,Entire home/apt,1,3,1,NA,$87.00,23,TRUE,95,9,9,10,10,9,9
4477219,2012-12-23,N/A,FALSE,4,4,Church-Yonge Corridor,Entire home/apt,1,2,0,NA,$170.00,10,TRUE,90,9,9,9,9,9,9
3272927,2012-08-15,within a few hours,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,0,5,0,NA,$178.00,61,TRUE,92,9,9,9,9,10,9
5066966,2013-02-12,N/A,FALSE,1,1,Dufferin Grove,Entire home/apt,2,8,4,0,$380.00,4,TRUE,85,10,9,10,10,10,9
5214021,2013-02-24,within a day,FALSE,4,4,Church-Yonge Corridor,Entire home/apt,1,3,1,NA,$530.00,29,TRUE,95,9,9,10,10,10,9
5228364,2013-02-25,within a few hours,FALSE,0,0,Waterfront Communities-The Island,Entire home/apt,1,2,1,0,$148.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
2929374,2012-07-13,within an hour,FALSE,4,4,Waterfront Communities-The Island,Private room,1,4,1,NA,$65.00,39,TRUE,91,9,9,9,10,10,9
1805882,2012-02-24,within a few hours,FALSE,4,4,Waterfront Communities-The Island,Entire home/apt,1,5,2,NA,$296.00,7,TRUE,100,10,10,10,10,10,9
5348675,2013-03-06,N/A,FALSE,1,1,Playter Estates-Danforth,Entire home/apt,1,3,1,0,$84.00,8,TRUE,90,9,9,9,9,10,9
2396097,2012-05-17,within a few hours,TRUE,2,2,South Riverdale,Entire home/apt,1.5,2,1,NA,$72.00,70,TRUE,93,10,9,10,10,10,9
1019538,2011-08-25,within a day,FALSE,2,2,Little Portugal,Entire home/apt,1,2,1,NA,$80.00,154,TRUE,94,10,9,10,10,10,9
5407081,2013-03-10,within an hour,TRUE,3,3,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$97.00,215,TRUE,98,10,10,10,10,10,10
5242437,2013-02-26,N/A,FALSE,1,1,Dufferin Grove,Private room,1.5,2,1,NA,$99.00,1,TRUE,97,8,10,10,10,10,10
5413926,2013-03-11,within a day,FALSE,1,1,North Riverdale,Private room,1,2,1,NA,$99.00,13,TRUE,100,10,10,10,10,10,10
3258547,2012-08-14,N/A,FALSE,1,1,Rosedale-Moore Park,Entire home/apt,1,2,1,0,$135.00,15,TRUE,90,9,8,10,10,10,9
377962,2011-02-05,within a few hours,FALSE,2,2,Humewood-Cedarvale,Entire home/apt,1,2,1,NA,$98.00,23,TRUE,90,9,9,9,10,10,9
1718194,2012-02-08,within an hour,FALSE,48,48,Waterfront Communities-The Island,Hotel room,1,4,1,NA,$159.00,38,TRUE,86,9,8,9,9,10,9
5472668,2013-03-15,within a day,FALSE,8,8,Mimico (includes Humber Bay Shores),Entire home/apt,1,2,0,388,$201.00,15,TRUE,87,9,9,8,9,9,9
3131000,2012-08-01,within a few hours,TRUE,1,1,Trinity-Bellwoods,Private room,1,2,1,NA,$60.00,134,TRUE,99,10,10,10,10,10,10
5520616,2013-03-18,N/A,FALSE,1,1,Banbury-Don Mills,Private room,1,2,1,NA,$50.00,8,TRUE,90,10,10,9,10,8,9
5554523,2013-03-20,within an hour,TRUE,2,2,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,4,2,NA,$125.00,171,TRUE,93,10,10,10,10,9,10
3367744,2012-08-25,within a day,FALSE,0,0,Bay Street Corridor,Private room,1,2,1,NA,$99.00,93,TRUE,96,10,10,10,10,10,10
5518435,2013-03-18,within a day,FALSE,1,1,Niagara,Entire home/apt,2,7,3,NA,$530.00,6,TRUE,60,8,9,4,8,6,2
4202607,2012-11-20,N/A,FALSE,1,1,Annex,Entire home/apt,1,2,1,NA,$61.00,25,TRUE,89,9,8,10,10,9,9
5591756,2013-03-23,within an hour,TRUE,1,1,Trinity-Bellwoods,Private room,1,2,1,NA,$76.00,100,TRUE,98,10,10,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Waterfront Communities-The Island,Entire home/apt,1,4,2,NA,$190.00,10,TRUE,90,9,9,10,10,10,9
5611735,2013-03-24,N/A,FALSE,0,0,Church-Yonge Corridor,Entire home/apt,1,2,1,NA,$140.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
5630548,2013-03-26,N/A,FALSE,1,1,Mount Pleasant East,Entire home/apt,2,7,3,NA,$431.00,17,TRUE,97,9,9,10,10,10,9
5650274,2013-03-27,N/A,FALSE,1,1,East End-Danforth,Entire home/apt,1,5,3,12917,$105.00,3,TRUE,80,8,6,10,10,8,7
1919294,2012-03-13,within a few hours,FALSE,73,73,Niagara,Entire home/apt,1,2,1,NA,$148.00,10,TRUE,84,9,8,10,9,9,8
377846,2011-02-05,within an hour,FALSE,11,11,East End-Danforth,Entire home/apt,1,2,1,NA,$65.00,34,TRUE,94,10,9,10,10,9,10
2175675,2012-04-19,within an hour,FALSE,6,6,Waterfront Communities-The Island,Entire home/apt,1,2,1,NA,$249.00,6,TRUE,80,8,8,8,8,9,8
4468895,2012-12-22,within an hour,TRUE,1,1,Willowdale East,Entire home/apt,1,2,1,NA,$87.00,22,TRUE,94,10,10,10,10,10,9
5696476,2013-03-30,N/A,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,2,3,2,NA,$200.00,17,TRUE,93,10,9,10,10,9,10
5709010,2013-03-31,within an hour,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1.5,5,3,NA,$251.00,55,TRUE,96,10,10,10,10,10,10
5713708,2013-04-01,within an hour,TRUE,1,1,Humewood-Cedarvale,Private room,1,2,1,NA,$70.00,158,TRUE,98,10,10,10,10,10,10
876036,2011-07-27,within a few hours,FALSE,1,1,Niagara,Entire home/apt,1,2,1,0,$99.00,16,TRUE,92,9,9,10,10,10,9
5736902,2013-04-02,within an hour,FALSE,1,1,South Riverdale,Entire home/apt,1,3,1,NA,$99.00,26,TRUE,93,10,10,10,10,9,9
1718194,2012-02-08,within an hour,FALSE,48,48,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$140.00,73,TRUE,88,9,9,9,9,10,9
113345,2010-04-25,within an hour,FALSE,7,7,Waterfront Communities-The Island,Entire home/apt,1,5,1,NA,$200.00,79,TRUE,95,10,10,9,9,10,10
265033,2010-10-18,N/A,FALSE,1,1,Dufferin Grove,Entire home/apt,2,4,2,NA,$135.00,6,TRUE,97,10,10,10,10,10,10
1805882,2012-02-24,within a few hours,FALSE,4,4,Church-Yonge Corridor,Entire home/apt,3,4,2,NA,$300.00,2,TRUE,100,9,10,10,9,10,8
1118847,2011-09-06,N/A,FALSE,2,2,Willowdale West,Entire home/apt,2.5,6,2,NA,$41.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
3018516,2012-07-22,N/A,FALSE,1,1,Palmerston-Little Italy,Entire home/apt,1,4,1,NA,$121.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
4806305,2013-01-22,a few days or more,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,1,0,$85.00,24,TRUE,93,9,10,10,10,9,9
1618054,2012-01-17,within a few hours,FALSE,1,1,Woodbine Corridor,Entire home/apt,1,4,3,NA,$215.00,1,TRUE,100,10,10,10,10,10,10
4010527,2012-10-29,within a day,TRUE,7,7,Moss Park,Entire home/apt,1,6,1,NA,$190.00,22,TRUE,99,10,9,10,10,9,10
5867364,2013-04-10,within an hour,TRUE,1,1,Niagara,Entire home/apt,1,2,1,0,$85.00,457,TRUE,98,10,10,10,10,10,10
672978,2011-06-07,within an hour,FALSE,2,2,Waterfront Communities-The Island,Entire home/apt,1,4,1,NA,$186.00,506,TRUE,93,9,8,9,9,10,9
5988339,NA,NA,NA,NA,NA,Waterfront Communities-The Island,Entire home/apt,1,3,1,NA,$150.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1919294,2012-03-13,within a few hours,FALSE,73,73,Bayview Village,Entire home/apt,1.5,3,2,NA,$148.00,4,TRUE,95,10,10,10,10,10,10
5986152,2013-04-18,N/A,FALSE,1,1,Willowdale East,Entire home/apt,1,2,0,NA,$99.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
377846,2011-02-05,within an hour,FALSE,11,11,East End-Danforth,Entire home/apt,1,3,NA,NA,$76.00,30,TRUE,94,10,10,10,10,9,10
4315269,2012-12-03,N/A,FALSE,3,3,Oakwood Village,Entire home/apt,1,5,1,NA,$80.00,117,TRUE,92,10,9,10,10,9,9
2367548,2012-05-14,within an hour,TRUE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,4,2,NA,$89.00,203,TRUE,98,10,10,10,10,10,10
6048680,2013-04-22,within an hour,FALSE,8,8,Little Portugal,Private room,1,2,1,0,$70.00,36,TRUE,86,9,8,9,9,9,9
377846,2011-02-05,within an hour,FALSE,11,11,East End-Danforth,Entire home/apt,1,2,1,NA,$69.00,24,TRUE,90,9,9,10,10,8,9
6048680,2013-04-22,within an hour,FALSE,8,8,Little Portugal,Entire home/apt,1,3,2,NA,$180.00,19,TRUE,88,9,8,10,9,9,8
6169927,2013-04-30,within a few hours,TRUE,1,1,Palmerston-Little Italy,Entire home/apt,1,2,1,NA,$90.00,161,TRUE,93,10,9,10,10,10,9
6225610,2013-05-04,within an hour,FALSE,1,1,Annex,Private room,3,8,4,NA,$140.00,6,TRUE,93,10,10,10,9,9,10
6264339,2013-05-07,within an hour,FALSE,2,2,Niagara,Entire home/apt,1,2,1,NA,$101.00,2,TRUE,90,10,9,10,10,9,10
6175788,2013-05-01,within a day,TRUE,1,1,Danforth East York,Private room,1,1,1,0,$50.00,23,TRUE,95,10,9,10,10,10,9
4966594,2013-02-04,within a day,TRUE,2,2,Palmerston-Little Italy,Private room,1,1,1,0,$54.00,15,TRUE,93,10,9,10,10,10,9
6306986,2013-05-09,N/A,FALSE,1,1,South Riverdale,Private room,1,2,1,NA,$50.00,35,TRUE,84,9,8,10,10,9,9
6318013,2013-05-10,within a day,FALSE,2,2,Scarborough Village,Private room,1.5,3,2,NA,$78.00,0,TRUE,NA,NA,NA,NA,NA,NA,NA
1590126,2012-01-10,N/A,FALSE,2,2,Roncesvalles,Entire home/apt,2,5,3,1300,$245.00,27,TRUE,91,9,10,10,10,10,9
6369663,2013-05-13,within an hour,FALSE,1,1,Dovercourt-Wallace Emerson-Junction,Entire home/apt,1,2,1,NA,$76.00,281,TRUE,95,10,10,10,10,9,9
5175157,2013-02-21,N/A,FALSE,2,2,Annex,Private room,1,1,1,NA,$72.00,3,TRUE,80,9,9,9,9,9,8
6373335,2013-05-13,within an hour,FALSE,1,1,Yorkdale-Glen Park,Entire home/apt,2.5,4,2,NA,$175.00,1,TRUE,100,10,10,10,10,10,10
5942147,2013-04-15,N/A,FALSE,1,1,North Riverdale,Entire home/apt,1,2,1,0,$99.00,4,TRUE,85,10,8,10,10,10,8
1508497,2011-12-15,within a day,FALSE,1,1,The Beaches,Entire home/apt,1,4,2,NA,$228.00,34,TRUE,94,10,10,10,10,9,9
6410636,2013-05-15,within an hour,FALSE,1,1,Palmerston-Little Italy,Private room,1,1,1,0,$98.00,14,TRUE,97,10,10,10,9,10,10
1410677,2011-11-15,within a few hours,TRUE,3,3,Little Portugal,Entire home/apt,1,2,1,NA,$121.00,26,TRUE,97,10,10,10,10,10,10
1410677,2011-11-15,within a few hours,TRUE,3,3,Little Portugal,Entire home/apt,1,2,1,NA,$99.00,34,TRUE,96,10,10,10,10,10,10
946529,2011-08-09,within a day,TRUE,2,2,Regent Park,Entire home/apt,1,2,1,NA,$109.00,33,TRUE,99,10,10,10,10,10,10
569339,2011-05-09,within an hour,TRUE,6,6,Kensington-Chinatown,Private room,1,3,1,0,$170.00,68,TRUE,99,10,10,10,10,10,10
569339,2011-05-09,within an hour,TRUE,6,6,Kensington-Chinatown,Private room,1,2,1,NA,$95.00,97,TRUE,98,10,10,10,10,10,10
1919294,2012-03-13,within a few hours,FALSE,73,73,Newtonbrook West,Entire home/apt,1,4,2,NA,$170.00,1,TRUE,80,10,8,10,10,10,10
6488491,2013-05-20,N/A,FALSE,1,1,South Riverdale,Entire home/apt,2,5,2,NA,$180.00,15,TRUE,94,10,9,10,10,9,10
